h3id,time,NO2
898e62d5987ffff,2019-04-02 21:00:00,20.159574468085108
898e62d5987ffff,2019-04-02 22:00:00,19.9468085106383
898e62d5987ffff,2019-04-02 23:00:00,19.680851063829788
898e62d5987ffff,2019-04-03 00:00:00,19.361702127659576
898e62d5987ffff,2019-04-03 01:00:00,18.670212765957448
898e62d5987ffff,2019-04-03 02:00:00,19.148936170212767
898e62d5987ffff,2019-04-03 03:00:00,17.02127659574468
898e62d5987ffff,2019-04-03 04:00:00,15.159574468085108
898e62d5987ffff,2019-04-03 05:00:00,14.787234042553193
898e62d5987ffff,2019-04-03 06:00:00,18.085106382978726
898e62d5987ffff,2019-04-03 07:00:00,18.989361702127663
898e62d5987ffff,2019-04-03 09:00:00,34.52127659574469
898e62d5987ffff,2019-04-03 10:00:00,39.9468085106383
898e62d5987ffff,2019-04-03 11:00:00,41.22340425531915
898e62d5987ffff,2019-04-03 12:00:00,35.1063829787234
898e62d5987ffff,2019-04-03 13:00:00,28.98936170212766
898e62d5987ffff,2019-04-03 14:00:00,24.414893617021278
898e62d5987ffff,2019-04-03 15:00:00,19.73404255319149
898e62d5987ffff,2019-04-03 16:00:00,17.340425531914896
898e62d5987ffff,2019-04-03 17:00:00,16.96808510638298
898e62d5987ffff,2019-04-03 18:00:00,21.22340425531915
898e62d5987ffff,2019-04-03 19:00:00,21.01063829787234
898e62d5987ffff,2019-04-03 20:00:00,20.797872340425535
898e62d5987ffff,2019-04-03 21:00:00,19.840425531914892
898e62d5987ffff,2019-04-03 22:00:00,20.638297872340424
898e62d5987ffff,2019-04-03 23:00:00,22.074468085106385
898e62d5987ffff,2019-04-04 00:00:00,17.5531914893617
898e62d5987ffff,2019-04-04 01:00:00,15.957446808510639
898e62d5987ffff,2019-04-04 02:00:00,16.595744680851066
898e62d5987ffff,2019-04-04 03:00:00,16.06382978723404
898e62d5987ffff,2019-04-04 04:00:00,15.638297872340425
898e62d5987ffff,2019-04-04 05:00:00,15.159574468085108
898e62d5987ffff,2019-04-04 06:00:00,16.329787234042552
898e62d5987ffff,2019-04-04 07:00:00,18.29787234042553
898e62d5987ffff,2019-04-04 08:00:00,18.723404255319153
898e62d5987ffff,2019-04-04 09:00:00,25.26595744680851
898e62d5987ffff,2019-04-04 10:00:00,26.861702127659576
898e62d5987ffff,2019-04-04 11:00:00,32.92553191489362
898e62d5987ffff,2019-04-04 12:00:00,36.329787234042556
898e62d5987ffff,2019-04-04 13:00:00,24.308510638297875
898e62d5987ffff,2019-04-04 14:00:00,23.93617021276596
898e62d5987ffff,2019-04-04 15:00:00,22.659574468085108
898e62d5987ffff,2019-04-04 16:00:00,23.670212765957448
898e62d5987ffff,2019-04-04 17:00:00,25.851063829787236
898e62d5987ffff,2019-04-04 18:00:00,25.21276595744681
898e62d5987ffff,2019-04-04 19:00:00,25.106382978723406
898e62d5987ffff,2019-04-04 20:00:00,27.127659574468087
898e62d5987ffff,2019-04-04 21:00:00,27.074468085106385
898e62d5987ffff,2019-04-04 22:00:00,26.914893617021278
898e62d5987ffff,2019-04-04 23:00:00,27.127659574468087
898e62d5987ffff,2019-04-05 00:00:00,22.659574468085108
898e62d5987ffff,2019-04-05 01:00:00,21.914893617021278
898e62d5987ffff,2019-04-05 02:00:00,20.106382978723403
898e62d5987ffff,2019-04-05 03:00:00,18.77659574468085
898e62d5987ffff,2019-04-05 04:00:00,18.723404255319153
898e62d5987ffff,2019-04-05 05:00:00,17.819148936170215
898e62d5987ffff,2019-04-05 06:00:00,19.574468085106382
898e62d5987ffff,2019-04-05 07:00:00,22.127659574468087
898e62d5987ffff,2019-04-05 08:00:00,21.27659574468085
898e62d5987ffff,2019-04-05 09:00:00,28.297872340425535
898e62d5987ffff,2019-04-05 10:00:00,38.24468085106383
898e62d5987ffff,2019-04-05 11:00:00,35.0
898e62d5987ffff,2019-04-05 12:00:00,33.138297872340424
898e62d5987ffff,2019-04-05 13:00:00,29.680851063829788
898e62d5987ffff,2019-04-05 14:00:00,25.425531914893618
898e62d5987ffff,2019-04-05 15:00:00,21.914893617021278
898e62d5987ffff,2019-04-05 16:00:00,
898e62d5987ffff,2019-04-05 17:00:00,
898e62d5987ffff,2019-04-05 18:00:00,
898e62d5987ffff,2019-04-05 19:00:00,
898e62d5987ffff,2019-04-05 20:00:00,
898e62d5987ffff,2019-04-05 21:00:00,
898e62d5987ffff,2019-04-05 22:00:00,
898e62d5987ffff,2019-04-05 23:00:00,
898e62d5987ffff,2019-04-06 00:00:00,
898e62d5987ffff,2019-04-06 01:00:00,
898e62d5987ffff,2019-04-06 02:00:00,
898e62d5987ffff,2019-04-06 03:00:00,
898e62d5987ffff,2019-04-06 04:00:00,
898e62d5987ffff,2019-04-06 05:00:00,
898e62d5987ffff,2019-04-06 06:00:00,
898e62d5987ffff,2019-04-06 07:00:00,
898e62d5987ffff,2019-04-06 08:00:00,
898e62d5987ffff,2019-04-06 09:00:00,
898e62d5987ffff,2019-04-06 10:00:00,
898e62d5987ffff,2019-04-06 11:00:00,
898e62d5987ffff,2019-04-06 12:00:00,
898e62d5987ffff,2019-04-06 13:00:00,
